PARTICIPANT ID,SEX,EST. Current Age,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY
521,1,29,2013-09-22,Marathon Oasis de Montreal,42.2,04:25:29,M25-29
522,0,50,2013-09-22,Marathon Oasis de Montreal,42.2,05:39:31,F45-49
523,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:13:38,M35-39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:33:21,M35-39
524,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:34:12,M35-39
525,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:30:25,M25-29
526,1,33,2016-06-05,Demi-Marathon des Vignobles,21,01:28:32,M30-39
527,0,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:01:56,F40-44
528,1,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:52:41,M35-39
529,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:15:11,M35-39
530,1,25,2013-09-22,Marathon Oasis de Montreal,42.2,03:46:51,M18-24
531,1,49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:05:13,M45-49,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M45-49
532,0,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:02:29,F40-44
533,1,65,2012-09-23,Marathon Oasis de Montreal,42.2,03:53:53,M60-64
534,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:19:29,M18-24
535,0,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:53:45,F35-39
536,0,30,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:55:49,F30-34
537,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:00:44,M18-24
538,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:20:59,M50-54
539,1,37,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:28:51,M35-39
540,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:55:58,F30-34
541,1,60,2013-09-22,Marathon Oasis de Montreal,42.2,03:32:41,M55-59
542,0,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:25:53,F45-49
543,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:16:57,M35-39
544,0,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:58:57,F40-44
545,1,40,2014-04-27,Banque Scotia 21km et 5km,21,02:16:02,M50-54
546,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:48:46,M25-29
547,0,22
548,1,27,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:48:25,M25-29,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,03:34:21,M18-29,2012-09-23,Marathon Oasis de Montreal,42.2,03:29:16,M18-24
549,1,56,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M55-59,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M50-54,2014-04-27,Banque Scotia 21km et 5km,21,01:48:24,M50-54,2013-09-22,Marathon Oasis de Montreal,42.2,04:34:25,M50-54,2013-05-26,Ottawa Race Weekend,42.2,-1,M50-54,2013-04-28,Banque Scotia 21km et 5km,21,02:02:29,M50-54
550,0,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:51:04,F25-29
551,0,40,2014-10-19,Scotiabank Toronto Waterfront Marathon,42.2,03:16:14,F35-39,2014-04-27,Banque Scotia 21km et 5km,21,01:32:02,F35-39,2013-10-20,Scotiabank Toronto Waterfront Marathon,42.2,03:35:52,F35-39,2013-04-28,Banque Scotia 21km et 5km,21,01:45:34,F35-39,2012-09-23,Marathon Oasis de Montreal,42.2,03:42:27,F35-39,2012-05-27,Ottawa Race Weekend,42.2,03:44:57,F35-39
552,1,58
553,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:15:09,M18-24
554,1,44,2014-04-27,Banque Scotia 21km et 5km,21,01:45:15,M40-44,2013-09-22,Marathon Oasis de Montreal,42.2,04:22:48,M40-44,2013-04-28,Banque Scotia 21km et 5km,21,01:44:01,M40-44
555,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,03:52:42,M40-44,2013-06-09,Demi marathon des pompiers de Shawinigan,21,01:39:55,M40-49
556,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:00:26,M40-44
557,0,38,2013-09-22,Marathon Oasis de Montreal,42.2,04:22:49,F35-39,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,03:57:02,F30-39
558,1,48
559,0,48
560,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:10:07,M35-39
561,1,22,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:11:06,M18-24
562,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:39:07,M35-39
563,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,03:50:22,M30-34
564,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,03:24:58,M25-29,2012-09-23,Marathon Oasis de Montreal,42.2,03:28:56,M25-29
565,1,53
566,1,42
567,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:46:57,M18-24
568,0,53
569,1,24,2013-09-22,Marathon Oasis de Montreal,42.2,04:07:56,M18-24
570,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:22:38,M18-24
571,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:09:30,M25-29
572,1,36,2012-09-23,Marathon Oasis de Montreal,42.2,04:40:27,M30-34
573,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:59:02,M45-49,2013-05-26,Ottawa Race Weekend,42.2,-1,M45-49,2013-04-28,Banque Scotia 21km et 5km,21,01:45:05,M45-49
574,1,30,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:27:31,M30-34
575,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:29:38,M40-44
576,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:28:10,M25-29
577,1,54,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:18:24,M50-54,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:20:01,M50-54,2013-09-22,Marathon Oasis de Montreal,42.2,03:51:14,M50-54,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,04:31:08,M50-59,2012-09-23,Marathon Oasis de Montreal,42.2,03:49:55,F50-54,2012-08-26,Marathon des Deux Rives Lévis-Québec,42.2,-1,M50-59
578,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:35:14,M30-34
579,1,50,2013-09-22,Marathon Oasis de Montreal,42.2,-1,M45-49
580,1,57,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:51:56,M55-59,2015-04-25,Demi-Marathon des Érables,30,02:39:31,M50-59
581,1,39,2013-09-22,Marathon Oasis de Montreal,42.2,03:50:12,M35-39
582,1,33,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:59:16,M30-34
583,1,44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:00:17,M40-44
584,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:19:45,M30-34
585,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:42:13,M55-59
586,0,32,2014-04-27,Banque Scotia 21km et 5km,21,02:25:17,F30-34,2013-09-22,Marathon Oasis de Montreal,42.2,05:47:20,F25-29
587,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:30:23,M35-39
588,0,32,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:33:08,F30-34,2014-04-27,Banque Scotia 21km et 5km,21,02:16:18,F30-34,2013-09-22,Marathon Oasis de Montreal,42.2,04:54:49,F25-29
589,1,40,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:50:49,M35-39,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M35-39
590,1,21,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:51:11,M18-24
591,1,23,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:58:05,M18-24
592,0,50,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,F50-54,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,F45-49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:38:48,F45-49,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,03:59:30,F40-49
593,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:44:41,M25-29
594,1,50,2012-09-23,Marathon Oasis de Montreal,42.2,03:15:20,M45-49
595,1,41,2012-09-23,Marathon Oasis de Montreal,42.2,03:38:15,M35-39
596,0,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:52:05,F35-39
597,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,04:33:16,M25-29
598,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:44:36,M40-44
599,0,48
600,1,40
601,0,34,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:55:07,F30-34
602,0,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:44:52,F35-39
603,1,36,2013-09-22,Marathon Oasis de Montreal,42.2,04:22:12,M30-34
604,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:50:08,M25-29
605,0,48
606,0,39,2015-08-30,Marathon SSQ Lévis-Québec,42.2,-1,F30-39,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,F35-39,2013-09-22,Marathon Oasis de Montreal,42.2,04:20:42,F35-39
607,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:25:56,M25-29
608,0,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:10:11,F50-54
609,1,40,2012-09-23,Marathon Oasis de Montreal,42.2,04:17:17,M35-39
610,1,42,2014-05-04,Mississauga Marathon Races,42.2,04:22:19,M40-49,2014-03-30,Around the Bay Road Races,30,02:47:25,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,04:00:04,M35-39,2012-05-27,Ottawa Race Weekend,42.2,03:57:42,M35-39
611,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,04:00:46,M40-44
612,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:09:18,M45-49
613,1,39,2014-10-05,Coupe Dix30,21,01:59:21,M30-39,2014-09-07,Coupe Dix30,30,02:43:35,M30-39,2014-08-24,Marathon SSQ Lévis-Québec,42.2,-1,M30-39,2014-06-14,Tour du Lac Brome,22,02:06:58,M30-39,2013-09-22,Marathon Oasis de Montreal,42.2,04:35:22,M35-39,2013-04-28,Banque Scotia 21km et 5km,21,02:03:33,M35-39,2012-09-23,Marathon Oasis de Montreal,42.2,04:56:41,M35-39
614,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:59:52,M18-24
615,1,46,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,M45-49,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M45-49,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2013-09-22,Marathon Oasis de Montreal,42.2,04:28:06,M40-44
616,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:43:59,M35-39
617,1,43
618,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:10:23,M45-49
619,0,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:44:14,F25-29
620,1,58,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:48:36,M55-59
621,0,53
622,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:52:50,M35-39
623,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:41:56,M18-24
624,1,36,2013-09-22,Marathon Oasis de Montreal,42.2,03:32:47,M30-34
625,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:38:25,M30-34
626,1,40,2013-09-22,Marathon Oasis de Montreal,42.2,04:58:12,M35-39
627,0,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:10:48,F50-54
628,0,33,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:54:05,F30-34,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,F30-34
629,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:04:51,M25-29
630,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:47:54,M40-44,2015-05-30,Demi-Marathon des Vignobles,21,01:48:34,M40-49
631,0,17,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:09:27,F15-17
632,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,03:15:48,M40-44
633,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:59:42,M40-44
634,1,41,2013-10-20,Scotiabank Toronto Waterfront Marathon,42.2,03:53:01,M35-39,2012-09-23,Marathon Oasis de Montreal,42.2,03:50:59,M35-39
635,1,54,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:32:21,M50-54,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:50:32,M50-54,2014-04-27,Banque Scotia 21km et 5km,21,02:09:59,M50-54,2012-09-23,Marathon Oasis de Montreal,42.2,04:23:27,M50-54
636,0,36,2012-09-23,Marathon Oasis de Montreal,42.2,04:09:08,F30-34
637,1,51,2012-09-23,Marathon Oasis de Montreal,42.2,03:18:59,M45-49
638,1,45,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:34:29,M45-49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:18:58,M40-44,2013-09-22,Marathon Oasis de Montreal,42.2,03:55:09,M40-44,2013-05-26,Ottawa Race Weekend,42.2,-1,M40-44
639,1,40,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21,01:47:00,M40-49
640,1,63
641,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:53:32,M40-44
642,1,31,2012-09-23,Marathon Oasis de Montreal,42.2,03:53:09,M30-34
643,1,48
644,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:08:33,M50-54
645,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,04:05:37,M30-34
646,0,28
647,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:05:26,M40-44
648,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:10:07,M25-29
649,1,40,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M35-39,2014-08-24,Marathon SSQ Lévis-Québec,42.2,-1,M30-39,2013-09-22,Marathon Oasis de Montreal,42.2,04:44:17,M35-39
650,1,30,2013-05-26,Ottawa Race Weekend,42.2,-1,M25-29,2012-09-23,Marathon Oasis de Montreal,42.2,04:12:46,M25-29
651,1,60,2013-09-22,Marathon Oasis de Montreal,42.2,04:03:48,M55-59
652,1,58
653,1,39,2013-09-22,Marathon Oasis de Montreal,42.2,03:25:21,M35-39,2013-05-05,Mississauga Marathon Races,42.2,03:27:10,M30-39
654,1,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,-1,M35-39,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M35-39,2014-04-27,Banque Scotia 21km et 5km,21,01:30:13,M35-39
655,1,25,2012-09-23,Marathon Oasis de Montreal,42.2,03:54:46,M18-24
656,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:34:05,M40-44
657,1,34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:33:47,M30-34,2013-09-22,Marathon Oasis de Montreal,42.2,03:24:48,M30-34
658,0,40,2013-09-22,Marathon Oasis de Montreal,42.2,03:55:00,F35-39
659,1,30,2012-09-23,Marathon Oasis de Montreal,42.2,03:38:44,M25-29
660,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,03:57:15,M25-29
661,1,53,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:33:17,M50-54,2014-03-30,Around the Bay Road Races,30,02:35:25,M50-54,2013-03-24,Around the Bay Road Races,30,02:38:28,M50-54,2012-03-25,Around the Bay Road Races,30,02:34:04,M45-49
662,1,31,2012-09-23,Marathon Oasis de Montreal,42.2,04:00:23,M25-29
663,0,38
664,0,37,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:12:20,F35-39,2012-09-23,Marathon Oasis de Montreal,42.2,04:22:14,F30-34
665,1,46,2012-09-23,Marathon Oasis de Montreal,42.2,04:32:49,M40-44
666,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,04:00:23,M30-34
667,0,50
668,1,23
669,1,43,2012-09-23,Marathon Oasis de Montreal,42.2,02:54:10,M35-39
670,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:18:37,M55-59
671,1,32,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:06:00,M30-34,2012-09-23,Marathon Oasis de Montreal,42.2,03:58:40,M25-29,2012-06-02,Course des iles,21,01:42:56,M20-29
672,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:08:16,M25-29
673,1,47,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:41:56,M45-49,2013-09-22,Marathon Oasis de Montreal,42.2,03:26:57,M45-49,2013-05-26,Ottawa Race Weekend,42.2,-1,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,03:53:43,M40-44
674,1,44,2012-09-23,Marathon Oasis de Montreal,42.2,04:16:12,M40-44
675,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:54:46,M30-34
676,1,36,2013-09-22,Marathon Oasis de Montreal,42.2,02:49:33,M30-34
677,1,42,2013-09-22,Marathon Oasis de Montreal,42.2,03:11:36,M40-44
678,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:50:12,M45-49
679,1,53
680,1,17,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:03:33,M15-17
681,0,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:31:56,F45-49
682,0,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:48:03,F45-49
683,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:27:49,M40-44
684,1,42,2013-09-22,Marathon Oasis de Montreal,42.2,03:36:52,M35-39
685,0,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:33:10,F18-24
686,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:27:51,M40-44
687,1,32,2013-09-22,Marathon Oasis de Montreal,42.2,02:55:39,M25-29,2013-04-28,Banque Scotia 21km et 5km,21,01:22:26,M25-29
688,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:45:21,M55-59
689,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:13:09,M35-39
690,1,44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,-1,M50-54
691,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:09:56,M25-29
692,0,25,2013-09-22,Marathon Oasis de Montreal,42.2,04:54:42,F18-24,2013-04-28,Banque Scotia 21km et 5km,21,02:32:40,F20-24
693,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:04:30,M45-49
694,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,05:10:46,M25-29
695,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:29:24,M25-29
696,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:52:58,M25-29
697,0,33
698,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:14:04,M35-39
699,1,27,2016-08-21,Vert le Raid - XC de la Vallee,21,02:33:00,M18-29,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,02:56:17,M25-29,2013-04-28,Banque Scotia 21km et 5km,21,01:19:56,M20-24,2012-09-23,Marathon Oasis de Montreal,42.2,02:54:51,M18-24
700,1,45
701,1,33,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,30,02:39:04,M30-39,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:50:30,M30-34
702,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:45:16,M30-34
703,0,28
704,1,41,2013-09-22,Marathon Oasis de Montreal,42.2,04:00:14,M35-39
705,1,30,2012-09-23,Marathon Oasis de Montreal,42.2,03:43:44,M25-29
706,1,41,2012-09-23,Marathon Oasis de Montreal,42.2,03:29:00,M35-39
707,1,38
708,1,44,2013-05-26,Ottawa Race Weekend,42.2,-1,M40-44,2012-10-14,Scotiabank Toronto Waterfront Marathon,42.2,04:13:11,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,03:57:55,M40-44
709,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:08:51,M35-39
710,0,25,2012-09-23,Marathon Oasis de Montreal,42.2,03:51:23,F18-24
711,1,30,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:07:49,M25-29
712,1,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:16:00,M35-39,2012-05-27,Ottawa Race Weekend,42.2,04:55:52,M35-39
713,1,43
714,1,22,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:31:36,M18-24
715,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:53:10,M18-24
716,1,31
717,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:29:25,M50-54
718,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,03:22:28,M30-34
719,1,47,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:08:29,M45-49
720,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,05:11:35,M25-29
721,1,56,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:30:21,M55-59,2014-04-27,Banque Scotia 21km et 5km,21,01:55:24,M50-54,2012-09-23,Marathon Oasis de Montreal,42.2,03:54:57,M50-54
722,0,34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:55:23,F30-34,2013-07-27,Festi-beach du Lac a la Tortue,21,02:06:55,F30-39,2013-06-09,Demi marathon des pompiers de Shawinigan,21,01:42:59,F30-39,2012-06-10,Demi marathon des pompiers de Shawinigan,21,02:03:04,F30-39
723,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:19:14,M50-54
724,1,49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:35:21,M45-49,2012-09-23,Marathon Oasis de Montreal,42.2,04:30:07,M45-49
725,1,53
726,1,33
727,1,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:56:53,M40-44
728,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:50:35,M40-44
729,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:00:45,M35-39
730,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:55:58,M50-54
731,1,24,2013-09-22,Marathon Oasis de Montreal,42.2,03:53:15,M18-24
732,1,48
733,1,23,2012-09-23,Marathon Oasis de Montreal,42.2,03:54:12,M18-24
734,1,36,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:34:34,M35-39,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M35-39,2013-10-20,Scotiabank Toronto Waterfront Marathon,42.2,04:08:41,M30-34
735,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:32:47,M35-39
736,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,03:24:49,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,03:26:10,M40-44
737,0,34,2014-04-27,Banque Scotia 21km et 5km,21,01:45:49,F30-34,2013-09-22,Marathon Oasis de Montreal,42.2,03:53:08,F30-34
738,1,34,2013-09-22,Marathon Oasis de Montreal,42.2,04:38:27,M35-39
739,1,28
740,1,41,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:28:01,M40-44,2013-09-22,Marathon Oasis de Montreal,42.2,03:46:57,M35-39,2012-09-23,Marathon Oasis de Montreal,42.2,03:51:58,M35-39
741,0,33,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:31:42,F30-34
742,0,38
743,1,53
744,1,29,2013-09-22,Marathon Oasis de Montreal,42.2,04:08:07,M25-29
745,1,42,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:00:43,M40-44
746,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:11:19,M30-34
747,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:06:58,M25-29
748,1,41,2012-09-23,Marathon Oasis de Montreal,42.2,04:43:16,M35-39
749,1,33,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:24:17,M30-34
750,0,28
751,1,45,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:01:32,M40-44,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23,01:49:25,M40-49,2012-08-26,Marathon des Deux Rives Lévis-Québec,42.2,03:55:58,M40-49
752,0,29,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:02:24,F25-29
753,1,46,2016-08-07,MEC Ottawa race 4 - The MEC Gatineau Park Trail Races,50,06:05:10,M40-49,2013-05-26,Ottawa Race Weekend,42.2,-1,M40-44
754,1,44,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:56:33,M40-44
755,0,68,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:19:45,F65-69
756,0,38
757,1,38
