0.79095396625,2014-08-30
0.791183561015,2013-09-22
0.714958098955,2013-09-21
0.714843301573,2013-09-29
0.714958098955,2013-09-28
0.714843301573,2014-05-19
0.714613706807,2014-05-18
0.714613706807,2012-05-12
0.71472850419,2014-05-11
0.714958098955,2014-05-10
0.713465732981,2014-05-15
0.713350935599,2014-05-14
0.713121340833,2014-05-17
0.713121340833,2013-05-26
0.713350935599,2013-05-25
0.713695327747,2015-10-24
0.713695327747,2015-10-23
0.713695327747,2013-05-20
0.713695327747,2012-07-01
0.713695327747,2015-07-26
0.713810125129,2015-07-25
0.713810125129,2013-08-04
0.713924922512,2013-08-03
0.714154517277,2013-01-28
0.714154517277,2012-08-25
0.714154517277,2012-08-26
0.713695327747,2016-08-13
0.713580530364,2016-08-14
0.712776948686,2014-03-16
0.712776948686,2014-03-15
0.712891746068,2016-08-17
0.711743772242,2016-08-19
0.711743772242,2016-04-29
0.711743772242,2016-04-24
0.712317759155,2015-06-30
0.712317759155,2012-05-05
0.712317759155,2012-05-06
0.71208816439,2014-02-23
0.711973367007,2014-02-22
0.711628974859,2012-11-04
0.711628974859,2012-11-03
0.711628974859,2012-09-16
0.711743772242,2012-09-15
0.711628974859,2012-02-26
0.711628974859,2013-05-16
0.711514177477,2016-07-10
0.710825393181,2016-07-13
0.710825393181,2016-07-15
0.710481001033,2015-10-10
0.710481001033,2016-07-16
0.710595798416,2016-05-15
0.710251406268,2016-05-14
0.710136608885,2015-05-24
0.706463092641,2013-05-18
0.706577890024,2013-05-19
0.705659510963,2012-10-14
0.704970726667,2014-08-23
0.704970726667,2014-08-24
0.70244518425,2016-06-05
0.70244518425,2016-06-04
0.70244518425,2012-06-24
0.703019171163,2014-10-04
0.702559981632,2014-10-05
0.702559981632,2014-10-09
0.702559981632,2016-02-14
0.702100792102,2014-07-05
0.702100792102,2015-08-12
0.702100792102,2015-08-16
0.701871197337,2015-08-15
0.701526805189,2015-08-14
0.701526805189,2015-11-08
0.701412007806,2015-11-01
0.701641602571,2013-04-06
0.701641602571,2013-04-07
0.701641602571,2013-09-14
0.701641602571,2013-09-15
0.701067615658,2014-09-06
0.700378831363,2014-09-07
0.700378831363,2015-09-27
0.700493628745,2015-09-26
0.700149236597,2015-09-20
0.700149236597,2015-07-18
0.700149236597,2015-07-19
0.700149236597,2015-07-12
0.70026403398,2015-07-11
